municipality,year,url,alt_url
Mendon,2026,https://mendonma.gov/DocumentCenter/View/431/Archaeological-Survey-Results---2014-PDF,
Merrimac,2021,https://townofmerrimac.com/wp-content/uploads/2024/11/November-5-2024-Unofficial-Results.pdf,https://townofmerrimac.com/wp-content/uploads/2026/01/Unofficial-Results-Town-Election-5.5.2025-2.pdf
Merrimac,2022,https://townofmerrimac.com/wp-content/uploads/2024/11/November-5-2024-Unofficial-Results.pdf,https://townofmerrimac.com/wp-content/uploads/2026/01/Unofficial-Results-Town-Election-5.5.2025-2.pdf
Merrimac,2023,https://townofmerrimac.com/wp-content/uploads/2024/11/November-5-2024-Unofficial-Results.pdf,https://townofmerrimac.com/wp-content/uploads/2026/01/Unofficial-Results-Town-Election-5.5.2025-2.pdf
Merrimac,2024,https://townofmerrimac.com/wp-content/uploads/2024/11/November-5-2024-Unofficial-Results.pdf,https://townofmerrimac.com/wp-content/uploads/2024/01/MERRIMAC-PRELIMINARY-RESULT-1.23.2024.pdf
Merrimac,2026,https://townofmerrimac.com/wp-content/uploads/2026/01/Unofficial-Results-Town-Election-5.5.2025-2.pdf,https://townofmerrimac.com/wp-content/uploads/2024/11/November-5-2024-Unofficial-Results.pdf
Methuen,2023,https://cityofmethuen.net/DocumentCenter/View/2254/Municipal-Election-Official-Results---November-7-2023,https://methuen.gov/DocumentCenter/View/2254/Municipal-Election-Official-Results---November-7-2023
Middlefield,2021,https://www.middlefield-ma.gov/DocumentCenter/View/304/May-04-2024-Election-Results-PDF,
Middlefield,2022,https://www.middlefield-ma.gov/DocumentCenter/View/304/May-04-2024-Election-Results-PDF,
Millis,2021,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/unofficial_election_results_nov._8_2022.pdf,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/un.results_pres.primary_democrat_tally.pdf
Millis,2022,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/unofficial_election_results_nov._8_2022.pdf,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/may_2022_town_election_results.pdf
Millis,2023,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/town_election_results_for_may_8_2023.pdf,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/unofficial_election_results_nov._8_2022.pdf
Millis,2024,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/unofficial_election_results_nov._8_2022.pdf,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/un.results_pres.primary_democrat_tally.pdf
Millis,2026,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/unofficial_election_results_nov._8_2022.pdf,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/un.results_pres.primary_democrat_tally.pdf
Millville,2024,http://www.millvillema.org/wp-content/uploads/2014/11/March-1-2016-Election-Results.pdf,http://www.millvillema.org/wp-content/uploads/2014/11/Results-STM-November-30-2016.pdf
Millville,2026,http://www.millvillema.org/wp-content/uploads/2014/11/March-1-2016-Election-Results.pdf,http://www.millvillema.org/wp-content/uploads/2014/11/Results-STM-November-30-2016.pdf
Monson,2021,https://monson-ma.gov/DocumentCenter/View/156/Outfall-Sampling-Results-Memo-11121-PDF,https://www.monson-ma.gov/DocumentCenter/View/3715/Annual-Town-Election-Official-Results-06-09-26
Monson,2022,https://www.monson-ma.gov/DocumentCenter/View/3715/Annual-Town-Election-Official-Results-06-09-26,https://monson-ma.gov/DocumentCenter/View/3019/Monson-Annual-Town-Election-Official-Results-06-10-25
Monterey,2021,http://montereyma.gov/Public_Documents/MontereyMA_TownClerk/2013townelectionresults.pdf,http://montereyma.gov/Public_Documents/MontereyMA_TownClerk/2015townelecresults.pdf
