municipality,year,url,kind,pool,pages
Cambridge,2020,https://www.cambridgema.gov/-/media/Files/publicworksdepartment/stormwatermanagement/annualreports/annualreportsept2020/epainspectionreport112019.pdf,atr,nodes,37
Cambridge,2020,https://www.cambridgema.gov/-/media/Files/publicworksdepartment/stormwatermanagement/annualreports/annualreportsept2020/phosphorussummaryform_final.pdf,atr,nodes,2
Montague,2012,https://montague-ma.gov/files/2012-05-21_Annual_Town_Election_Results.pdf,result,catalog,8
Montague,2013,https://montague-ma.gov/files/2013-05-20_Annual_Town_Election_Results.pdf,result,catalog,5
Montague,2014,https://montague-ma.gov/files/2014-05-19_Annual_Town_Election_Results.pdf,result,catalog,6
Montague,2018,https://montague-ma.gov/files/2018-05-21_Annual_Town_Election_Results.pdf,result,catalog,8
Montague,2018,https://montague-ma.gov/files/2018-05-21_Annual_Town_Election_Results_.pdf,result,catalog,8
Montague,2019,https://montague-ma.gov/files/ANNUAL_REPORT-YE2019_Cover.pdf,atr,nodes,1
Montague,2019,https://montague-ma.gov/files/ANNUAL_REPORT-YE2019_Table_of_Contents.pdf,atr,nodes,1
Bourne,2015,https://ma-bourne.civicplus.com/DocumentCenter/View/3275,result,catalog,2
Wenham,2016,https://cms4files1.revize.com/buchanancounty/Auditor/Elections/Official%20Results%20City%20of%20Indep%20Aug%202016.pdf,result,catalog,1
Wenham,2016,https://cms4files1.revize.com/buchanancounty/Auditor/Elections/Official%20Results%20City%20of%20Indep%20Aug%202016.pdf?t=201902061034140&t=201902061034140,result,catalog,1
Wenham,2017,https://cms4files1.revize.com/buchanancounty/Auditor/Elections/Precinct%20Official%20Results-School%202017.pdf,result,catalog,1
Boxford,2013,https://town.boxford.ma.us/DocumentCenter/View/840,result,catalog,2
Boxford,2014,https://town.boxford.ma.us/DocumentCenter/View/836,result,catalog,2
Boxford,2018,https://town.boxford.ma.us/DocumentCenter/View/817,result,catalog,2
Blandford,2016,https://townofblandford.gov/wp-content/uploads/2016/04/report2003-2004.pdf,atr,nodes,72
Blandford,2016,https://townofblandford.gov/wp-content/uploads/2016/04/report2004-2005.pdf,atr,nodes,53
Blandford,2016,https://townofblandford.gov/wp-content/uploads/2016/04/report2005-2006.pdf,atr,nodes,56
Blandford,2016,https://townofblandford.gov/wp-content/uploads/2016/04/report2006-2007.pdf,atr,nodes,44
Blandford,2016,https://townofblandford.gov/wp-content/uploads/2016/04/report2008-2009.pdf,atr,nodes,56
Blandford,2016,https://townofblandford.gov/wp-content/uploads/2016/04/report2009-2010.pdf,atr,nodes,64
Blandford,2016,https://townofblandford.gov/wp-content/uploads/2016/04/report2011-2012.pdf,atr,nodes,50
Blandford,2019,https://townofblandford.gov/wp-content/uploads/2019/04/annual-town-report-2019.pdf,atr,nodes,94
Warren,2014,https://www.warrenct.gov/sites/g/files/vyhlif3991/f/uploads/annual_report_2014.pdf,atr,nodes,60
Warren,2016,https://www.warrenct.gov/sites/g/files/vyhlif3991/f/uploads/fy_2015_2016_annual_report.pdf,atr,nodes,61
Stow,2018,https://www.stow-ma.gov/DocumentCenter/View/1737/2018-November-Election-Town-Results-PDF,result,catalog,1
Stow,2018,https://www.stow-ma.gov/DocumentCenter/View/1746/2018-May-Election-Annual-Results-PDF,result,catalog,1
Stow,2020,https://www.stow-ma.gov/DocumentCenter/View/1727/2020-June-Annual-Election-Results-PDF,result,catalog,1
Otis,2017,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/caucusresults2017.pdf,result,catalog,4
Otis,2017,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/caucusresults2017.pdf?t=202509251301510,result,catalog,4
Otis,2018,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Caucus-Results-2018.pdf,result,catalog,2
Otis,2018,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Caucus-Results-2018.pdf?t=202509251301510,result,catalog,2
Otis,2018,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Election-Results-05-22-2018-with-total-voters.pdf,result,catalog,2
Otis,2018,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Election-Results-05-22-2018-with-total-voters.pdf?t=202509251301510,result,catalog,2
Otis,2019,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Annual-Town-Election-Results-05-28-2019.pdf,result,catalog,2
Otis,2019,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Annual-Town-Election-Results-05-28-2019.pdf?t=202509251301510,result,catalog,2
Otis,2019,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/CAUCUS-RESULTS-2019.pdf,result,catalog,2
Otis,2019,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/CAUCUS-RESULTS-2019.pdf?t=202509251301510,result,catalog,2
Otis,2020,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Annual-Town-Election-Results-06-30-2020.pdf,result,catalog,2
Otis,2020,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Annual-Town-Election-Results-06-30-2020.pdf?t=202509251301510,result,catalog,2
Otis,2020,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/CAUCUS-RESULT-2020.pdf,result,catalog,2
Otis,2020,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/CAUCUS-RESULT-2020.pdf?t=202509251301510,result,catalog,2
Quincy,2017,https://cms7files1.revize.com/bedfordtownshipmi/2017%20BTFD%20Annual%20Report.pdf,atr,nodes,34
Quincy,2019,https://cms7files1.revize.com/bedfordtownshipmi/Document_Center/Government/Board_commission/Downtown_Development_Authority/2019%20Annual%20Report%20-%20page%202.pdf,atr,nodes,1
Quincy,2020,https://cms7files1.revize.com/bedfordtownshipmi/Document_Center/Government/Board_commission/Downtown_Development_Authority/2020%20Annual%20Report%20-%20page%202.pdf,atr,nodes,1
Chester,2017,https://townofchester.net/wp-content/uploads/2017/11/ATE-results-20170506.pdf,result,catalog,2
Chester,2019,https://townofchester.net/wp-content/uploads/2019/05/Chester-election-results-050419.pdf,result,catalog,1
Chester,2019,https://townofchester.net/wp-content/uploads/2019/05/Chester-town-report-2019.pdf,atr,nodes,57
Chester,2020,https://townofchester.net/wp-content/uploads/2020/10/Chester-town-report-2018.pdf,atr,nodes,57
Framingham,2019,https://www.framinghamma.gov/DocumentCenter/View/35342,result,catalog,1
Brockton,2014,https://brockton.ma.us/wp-content/uploads/2018/11/2014-unofficial-election-results.pdf,result,catalog,4
Brockton,2016,https://brockton.ma.us/wp-content/uploads/2018/11/2016-feb-2-election-results.pdf,result,catalog,4
Brockton,2018,https://brockton.ma.us/wp-content/uploads/2018/11/unofficial-november-election-results.pdf,result,catalog,3
Sheffield,2010,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/2010annualtownelectionresults.pdf,result,catalog,1
Sheffield,2011,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/2011annualtownelectionresults.pdf,result,catalog,1
Sheffield,2013,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/2013annualelectionresults.pdf,result,catalog,1
Sheffield,2015,https://www.sheffieldma.gov/sites/g/files/vyhlif3806/f/uploads/resultselectionmarch2015.pdf,result,catalog,1
Franklin,2015,https://franklinma.gov/ImageRepository/Document?documentID=166,annual_report,catalog,1
Franklin,2017,https://www.franklinma.gov/DocumentCenter/View/1076/2017-Biennial-Town-Election-Results-PDF,result,catalog,1
Franklin,2017,https://www.franklinma.gov/DocumentCenter/View/2765/2017-Annual-Election-Results-PDF,result,catalog,1
Franklin,2019,https://www.franklinma.gov/DocumentCenter/View/1079/2019-Town-Election-Results-PDF,result,catalog,2
Maynard,2020,https://townofmaynard-ma.gov/DocumentCenter/View/1063/Annual-Town-Election-Results-June-23-2020-PDF?bidId=,result,catalog,2
Maynard,2020,https://www.townofmaynard-ma.gov/DocumentCenter/View/1063/Annual-Town-Election-Results-June-23-2020-PDF,result,catalog,2
Waltham,2017,https://www.city.waltham.ma.us/DocumentCenter/View/2452,result,catalog,1
Waltham,2017,https://www.city.waltham.ma.us/DocumentCenter/View/2453,result,catalog,2
Braintree,2020,https://www.braintreema.gov/DocumentCenter/View/6595,result,catalog,1
Blandford,2019,https://townofblandford.com/wp-content/uploads/2019/04/annual-town-report-2019.pdf,atr,nodes,94
Tyringham,2018,https://www.tyringham-ma.gov/DocumentCenter/View/474,result,catalog,1
Tyringham,2019,https://www.tyringham-ma.gov/DocumentCenter/View/485,result,catalog,1
Boston,2013,http://documents.boston.gov/images_documents/2013%20-%2011-05-13%20-%20Casino%20Question%20Ward%20%26%20Precinct%20Results_tcm3-41960.pdf,result,catalog,2
Swampscott,2017,https://swampscottma.gov/DocumentCenter/View/2284/2017-06-29-Special-Local-Election-Official-results,result,catalog,1
Andover,2020,https://andoverma.gov/DocumentCenter/View/8316,result,catalog,1
Shirley,2017,https://www.shirley-ma.gov/DocumentCenter/View/278/2017-05-02-Annual-Town-Election-Results-PDF,result,catalog,4
Shirley,2017,https://www.shirley-ma.gov/DocumentCenter/View/303/2017-09-12-Debt-Exclusion-Election-Results-PDF,result,catalog,1
Shirley,2018,https://www.shirley-ma.gov/DocumentCenter/View/277/2018-05-01-Annual-Town-Election-Results-PDF,result,catalog,2
Shirley,2018,https://www.shirley-ma.gov/DocumentCenter/View/310/2018-10-06--Regional-School-District-Election-Combined-Results-PDF,result,catalog,1
Shirley,2018,https://www.shirley-ma.gov/DocumentCenter/View/325/2018-12-11-Debt-Exclusion-Election-Results-PDF,result,catalog,1
Shirley,2019,https://www.shirley-ma.gov/DocumentCenter/View/283/2019-05-07-Annual-Town-Election-Results-PDF,result,catalog,2
Shirley,2019,https://www.shirley-ma.gov/DocumentCenter/View/309/2019-09-28-Debt-Exclusion-Election-Results-PDF,result,catalog,1
Shirley,2020,https://www.shirley-ma.gov/DocumentCenter/View/297/2020-09-01-Democratic-Election-Results-PDF,result,catalog,4
Orleans,2012,https://ma-orleans.civicplus.com/DocumentCenter/View/1137,result,catalog,2
Orleans,2014,https://ma-orleans.civicplus.com/DocumentCenter/View/1131,result,catalog,3
Orleans,2017,https://ma-orleans.civicplus.com/DocumentCenter/View/1122,result,catalog,4
Orleans,2020,https://ma-orleans.civicplus.com/DocumentCenter/View/1149,result,catalog,4
Reading,2010,https://readingma.gov/DocumentCenter/View/2998/2010-06-23-Special-Local-Election-Results,result,catalog,1
Reading,2016,https://readingma.gov/DocumentCenter/View/2953/2016-10-18-Special-Local-Election-Results,result,catalog,1
Hull,2010,https://www.town.hull.ma.us/DocumentCenter/View/1035,result,catalog,1
Hull,2012,https://www.town.hull.ma.us/DocumentCenter/View/1038,result,catalog,2
Hull,2013,https://www.town.hull.ma.us/DocumentCenter/View/1040,result,catalog,3
Hull,2015,https://www.town.hull.ma.us/DocumentCenter/View/1044,result,catalog,2
Hull,2016,https://www.town.hull.ma.us/DocumentCenter/View/1051,result,catalog,2
Hull,2016,https://www.town.hull.ma.us/DocumentCenter/View/1052,result,catalog,2
Hull,2017,https://www.town.hull.ma.us/DocumentCenter/View/1063,result,catalog,2
Scituate,2020,https://scituatema.gov/DocumentCenter/View/890/2020_annual_town_election_unofficial_resultspdf,result,catalog,1
Gloucester,2003,http://gloucester-ma.gov/DocumentCenter/View/7278/Election-Municipal-results-2003?bidId=,result,catalog,11
Gloucester,2003,https://gloucester-ma.gov/DocumentCenter/View/7278,result,catalog,11
Gloucester,2005,http://gloucester-ma.gov/DocumentCenter/View/7279/Election-Municipal-results-2005?bidId=,result,catalog,12
Gloucester,2005,https://gloucester-ma.gov/DocumentCenter/View/7279,result,catalog,12
Gloucester,2005,https://gloucester-ma.gov/DocumentCenter/View/7279/Election-Municipal-results-2005,result,catalog,12
Gloucester,2007,http://gloucester-ma.gov/DocumentCenter/View/7280/election-results-Nov-6-2007?bidId=,result,catalog,11
Gloucester,2007,https://gloucester-ma.gov/DocumentCenter/View/7280,result,catalog,11
Gloucester,2007,https://gloucester-ma.gov/DocumentCenter/View/7671/Election-results-October-2-2007-Preliminary,result,catalog,1
Gloucester,2009,http://www.gloucester-ma.gov/DocumentCenter/View/4413/election-results-Nov-3-2009?bidId=,result,catalog,12
Gloucester,2009,https://gloucester-ma.gov/DocumentCenter/View/4413,result,catalog,12
Gloucester,2009,https://gloucester-ma.gov/DocumentCenter/View/4413/election-results-Nov-3-2009,result,catalog,12
Gloucester,2011,http://www.gloucester-ma.gov/DocumentCenter/View/4655/Official-Election-Results-Nov-8-2011?bidId=,result,catalog,12
Gloucester,2011,https://www.gloucester-ma.gov/DocumentCenter/View/4655/Official-Election-Results-Nov-8-2011,result,catalog,12
Gloucester,2013,http://www.gloucester-ma.gov/DocumentCenter/View/4080/Official-Results-11-5-2013-municipal-election?bidId=,result,catalog,12
Gloucester,2013,https://gloucester-ma.gov/DocumentCenter/View/4080/Official-Results-11-5-2013-municipal-election,result,catalog,12
Gloucester,2015,http://gloucester-ma.gov/DocumentCenter/View/4076/official-results-Nov-3-2015-Munucipal-Election,result,catalog,12
Gloucester,2015,http://www.gloucester-ma.gov/DocumentCenter/View/4076/official-results-Nov-3-2015-Munucipal-Election?bidId=,result,catalog,12
Gloucester,2015,http://www.gloucester-ma.gov/DocumentCenter/View/4077/Sept-29-2015-Official-election-results?bidId=,result,catalog,11
Gloucester,2015,https://www.gloucester-ma.gov/DocumentCenter/View/4077/Sept-29-2015-Official-election-results,result,catalog,11
Gloucester,2016,http://www.gloucester-ma.gov/DocumentCenter/View/4063/Official-Results-ward-precinct-Sept-8-2016?bidId=,result,catalog,30
Gloucester,2016,https://www.gloucester-ma.gov/DocumentCenter/View/4063/Official-Results-ward-precinct-Sept-8-2016,result,catalog,30
Gloucester,2017,http://gloucester-ma.gov/DocumentCenter/View/4653/Official-Results-Nov-7--2017-Municipal-Election,result,catalog,11
Gloucester,2017,http://www.gloucester-ma.gov/DocumentCenter/View/4496/Official-Results-District-wide-and-Ward-Precinct-Sept-19-2017-Preliminary?bidId=,result,catalog,12
Gloucester,2017,http://www.gloucester-ma.gov/DocumentCenter/View/4653/Official-Results-Nov-7--2017-Municipal-Election?bidId=,result,catalog,11
Gloucester,2019,https://gloucester-ma.gov/DocumentCenter/View/7188,result,catalog,11
Gloucester,2019,https://gloucester-ma.gov/DocumentCenter/View/7188/Official-Election-Results-November-5-2019,result,catalog,11
Gloucester,2019,https://www.gloucester-ma.gov/DocumentCenter/View/7188/Official-Election-Results-November-5-2019?bidId=,result,catalog,11
Methuen,2011,https://methuen.gov/DocumentCenter/View/651/2011-Preliminary-Municipal-Election-Certified-Results-PDF,result,catalog,1
Methuen,2011,https://methuen.gov/DocumentCenter/View/652/2011-Recount-Tally-PDF,result,catalog,1
Methuen,2017,https://methuen.gov/DocumentCenter/View/629/2017-Certified-Municipal-Election-Results-PDF,result,catalog,2
Methuen,2017,https://methuen.gov/DocumentCenter/View/630/2017-East-District-Certified-Preliminary-Election-Results-PDF,result,catalog,1
Brimfield,2018,https://www.brimfieldma.org/sites/g/files/vyhlif4181/f/uploads/brimfield_ma_11.6.2018_election_results.pdf,result,catalog,8
Medford,2012,https://resources.finalsite.net/images/v1526410485/westside/edydtwj2disdn2ubedig/2012_-_Annual_Report_July_1_2011_-_June_30_2012.pdf,atr,nodes,2
Medford,2013,https://resources.finalsite.net/images/v1526410486/westside/ypgle7mcuoep77fb4cer/2013_-_Annual_Report_July_1_2012_-_June_30_2013_.pdf,atr,nodes,2
Medford,2014,https://resources.finalsite.net/images/v1523873645/nsdorg/v1oyrihadwilox8wy8no/2014-15AnnualReport.pdf,atr,nodes,16
Medford,2014,https://resources.finalsite.net/images/v1526414273/westside/x8y6t2nep8rc30pb1ccy/2014_-_Annual_Report_July_1_2013_-_June_30_2014.pdf,atr,nodes,2
Medford,2018,https://resources.finalsite.net/images/v1538144728/psesdorg/nlgxhx2p1quhvvmx3uyx/PSESDAnnualReport2018-19FINAL-WE092718.pdf,atr,nodes,56
Wareham,2010,https://wareham.ma.us/DocumentCenter/View/2824/2010-Nov-Election-Results-PDF,result,catalog,5
Wareham,2010,https://wareham.ma.us/DocumentCenter/View/2827/2010-April-Election-Results-PDF,result,catalog,1
Wareham,2011,https://wareham.ma.us/DocumentCenter/View/2830/2011-April-Election-Results-PDF,result,catalog,2
Wareham,2012,https://wareham.ma.us/DocumentCenter/View/2826/2012-September-Election-Results-PDF,result,catalog,4
Wareham,2012,https://wareham.ma.us/DocumentCenter/View/2831/2012-July-Election-Results-PDF,result,catalog,1
Wareham,2014,https://wareham.ma.us/DocumentCenter/View/2829/2014-November-Election-Results-PDF,result,catalog,4
Wareham,2014,https://wareham.ma.us/DocumentCenter/View/2833/2014-September-Election-Results-PDF,result,catalog,6
Wareham,2015,https://wareham.ma.us/DocumentCenter/View/2835/2015-April-Election-Results-PDF,result,catalog,3
Manchester,2016,https://manchester.ma.us/DocumentCenter/View/825/2016-May-17-Annual-Town-Election-Results,result,catalog,2
Manchester,2017,https://manchester.ma.us/DocumentCenter/View/1546/2017-May-16-Annual-Town-Election-Results,result,catalog,2
Manchester,2018,https://manchester.ma.us/DocumentCenter/View/2219/2018-May-15-Annual-Town-Election-Results,result,catalog,1
Manchester,2019,http://manchester.ma.us/DocumentCenter/View/2674/2019-Annual-Town-Election---DRAFT-RESULTS,result,catalog,1
Manchester,2019,https://manchester.ma.us/DocumentCenter/View/2890/2019-May-21-Annual-Town-Election-Results,result,catalog,1
Manchester,2020,http://manchester.ma.us/DocumentCenter/View/3262/June-30-2020-Annual-Town-Election-Results,result,catalog,1
Manchester,2020,http://manchester.ma.us/DocumentCenter/View/3523/2020-Official-Election-Results,result,catalog,1
Manchester,2020,https://manchester.ma.us/DocumentCenter/View/3262/2020-June-30-Annual-Town-Election-Results,result,catalog,1
Manchester,2020,https://manchester.ma.us/DocumentCenter/View/3523/2020-1132020-Official-Election-Results,result,catalog,1
Manchester,2020,https://manchester.ma.us/DocumentCenter/View/3523/2020-1132020-Official-Election-Results?bidId=,result,catalog,1
Holland,2018,https://town.holland.ma.us/sites/g/files/vyhlif3266/f/uploads/2018_annual_report.pdf,atr,nodes,94
Holland,2019,https://town.holland.ma.us/sites/g/files/vyhlif3266/f/uploads/2019_annual_report.pdf,atr,nodes,114
Spencer,2011,https://spencerma.gov/DocumentCenter/View/1226/December-13-2011-Election-Results,result,catalog,1
Spencer,2012,https://spencerma.gov/DocumentCenter/View/1225/October-4-2012-Election-Results,result,catalog,1
Spencer,2013,https://spencerma.gov/DocumentCenter/View/1220/June-25-2013-Election-Results,result,catalog,1
Spencer,2013,https://spencerma.gov/DocumentCenter/View/1222/September-10-2013-Election-Results,result,catalog,1
Spencer,2013,https://spencerma.gov/DocumentCenter/View/1223/April-30-2013-Election-Results,result,catalog,1
Sunderland,2018,https://www.townofsunderland.us/DocumentCenter/View/378,result,catalog,7
Sunderland,2018,https://www.townofsunderland.us/DocumentCenter/View/439,result,catalog,7
Ashland,2011,https://ashlandmass.com/ImageRepository/Document?documentID=378,result,catalog,1
Springfield,2003,http://www.springfield-ma.gov/elections/fileadmin/2003_2005_Local_Results/2003_City_Election_11-04_SUM.pdf,result,catalog,1
Springfield,2003,http://www.springfield-ma.gov/elections/fileadmin/2003_2005_Local_Results/2003_City_Preliminary_09-16_PCT.pdf,result,catalog,64
Springfield,2003,http://www.springfield-ma.gov/elections/fileadmin/2003_2005_Local_Results/2005_City_Election_11-08_PCT.pdf,result,catalog,64
Springfield,2003,https://www.springfield-ma.gov/elections/fileadmin/2003_2005_Local_Results/2003_City_Election_11_04_PCT.pdf,result,catalog,64
Springfield,2003,https://www.springfield-ma.gov/elections/fileadmin/2003_2005_Local_Results/2005_City_Election_11-08_SUM.pdf,result,catalog,1
Springfield,2004,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2004/2004_pres_prim_pct_3_4.pdf,result,catalog,48
Springfield,2004,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2004/2004_STATE_PRIM_PCT_5_6.pdf,result,catalog,48
Springfield,2004,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2004/2004_STATE_PRIM_PCT_7_8.pdf,result,catalog,48
Springfield,2006,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/February_2008_Election_Results_Wd_5_to_6.pdf,result,catalog,80
Springfield,2006,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/November_2006_Election_Results_Wd_5_and_6.pdf,result,catalog,27
Springfield,2006,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/September_2006_Wd_5_or_6.pdf,result,catalog,49
Springfield,2006,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/September_2006_Wd_7_or_8.pdf,result,catalog,47
Springfield,2006,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/September_2007_Election_Results.pdf,result,catalog,67
Springfield,2006,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/September_2008_Election_Results_Wd_1_to_3.pdf,result,catalog,120
Springfield,2006,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/September_2008_Election_Results_Wd_7_to_8.pdf,result,catalog,79
Springfield,2006,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/February_2008_Election_Results_Wd_7_to_8.pdf,result,catalog,80
Springfield,2006,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/November_2006_Election_Results_Wd_1_and_2.pdf,result,catalog,35
Springfield,2006,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/November_2006_Election_Results_Wd_3_and_4.pdf,result,catalog,21
Springfield,2006,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/November_2007_Election_Results.pdf,result,catalog,65
Springfield,2006,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/November_2008_Election_Results.pdf,result,catalog,68
Springfield,2006,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/September_2006_Wd_1_or_2.pdf,result,catalog,47
Springfield,2006,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/September_2006_Wd_3_or_4.pdf,result,catalog,48
Springfield,2007,http://www.springfield-ma.gov/elections/fileadmin/elections-2007_2014/Sept_2014_Election_Summary_Certified.pdf,result,catalog,6
Springfield,2007,https://www.springfield-ma.gov/elections/fileadmin/elections-2007_2014/Sept_2014_Election_Breakdown_Results_Certified.pdf,result,catalog,193
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/CITY_ELECTION_NOV3_2009_PCT_1_2.pdf,result,catalog,16
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/CITY_ELECTION_NOV3_2009_PCT_3_4.pdf,result,catalog,16
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/CITY_ELECTION_NOV3_2009_PCT_5_6.pdf,result,catalog,16
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/CITY_ELECTION_NOV3_2009_PCT_7_8.pdf,result,catalog,16
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/CITY_ELECTION_NOV3_2009_SUMMARY.pdf,result,catalog,2
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/CITY_ELECTION_NOV3_2009_SUMMARY_BY_WARD.pdf,result,catalog,8
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/SPECIAL_DEC2009_3_4.pdf,result,catalog,64
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/SPECIAL_DEC2009_5_6.pdf,result,catalog,63
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/SPECIAL_DEC2009_7_8.pdf,result,catalog,64
Springfield,2009,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/SPECIAL_JAN2010_PRECINCT_REPORT.pdf,result,catalog,64
Springfield,2009,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/CITY_PRELIMINARY_SEPT15_2009.pdf,result,catalog,49
Springfield,2009,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/SPECIAL_DEC2009_1_2.pdf,result,catalog,63
Springfield,2010,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_WARD_1_11022010.pdf,result,catalog,9
Springfield,2010,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_WARD_8_11022010.pdf,result,catalog,16
Springfield,2010,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_SUM_REPORT_11022010.pdf,result,catalog,2
Springfield,2010,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_WARD_2_11022010.pdf,result,catalog,16
Springfield,2010,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_WARD_4_11022010.pdf,result,catalog,16
Springfield,2010,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_WARD_7_11022010.pdf,result,catalog,16
Springfield,2011,https://www.springfield-ma.gov/elections/fileadmin/uploads/pics/Election_Results_09142010/City_Prelim_09-20-2011/CITY_PRELIM_09-20-11_PCT.pdf,result,catalog,64
Springfield,2011,https://www.springfield-ma.gov/elections/fileadmin/uploads/pics/Election_Results_09142010/City_Prelim_09-20-2011/CITY_PRELIM_09-20-11_SUMM.pdf,result,catalog,1
Springfield,2011,https://www.springfield-ma.gov/elections/fileadmin/uploads/pics/Election_Results_09142010/City_Prelim_09-20-2011/pct_report_11082011.pdf,result,catalog,64
Springfield,2012,https://www.springfield-ma.gov/cos/fileadmin/clerk/2012/CPHB_Annual_Report_hearings_2010__redacted_.pdf,atr,nodes,1
Springfield,2012,https://www.springfield-ma.gov/cos/fileadmin/clerk/2012/CPHB_Annual_report_with_Appendix_3_20_14.pdf,atr,nodes,36
Springfield,2012,https://www.springfield-ma.gov/cos/fileadmin/images-news/2012/May/Community_Police_Hearing_Board_Annual_Report__05-2012_.pdf,atr,nodes,35
Springfield,2013,http://www.springfield-ma.gov/elections/fileadmin/2013_Election/Nov_2013_Municipal_Results.pdf,result,catalog,68
Springfield,2013,https://www.springfield-ma.gov/cos/fileadmin/law/CPHB/CPHB_Annual_Reports_2012_and_2013.pdf,atr,nodes,36
Springfield,2017,https://www.springfield-ma.gov/cos/fileadmin/law/CPHB/CPHB_Annual_Report_2017.pdf,atr,nodes,57
Springfield,2018,https://www.springfield-ma.gov/cos/fileadmin/law/CPHB/CPHB_Annual_Report_2018.pdf,atr,nodes,50
Springfield,2018,https://www.springfield-ma.gov/cos/fileadmin/uploads/Duggan_Tour/CPHB_Annual_Report_2018.pdf,atr,nodes,50
