municipality,year,url,alt_url
Otis,2026,"https://townofotisma.com/boards_commissions/bor/Documents/Boards Commissions/Elections Board of Registrars/Elections/2026/Recount Results June 8, 2026.pdf?t=202606081920200",https://townofotisma.com/boards_commissions/bor/Documents/Boards Commissions/Elections Board of Registrars/Elections/2026/Annual Town Election Results 05-26-2026 UPDATED SPELLING AND FORMATTING.pdf?t=202605270944310
Paxton,2021,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/open_positions_2021_annual_town_election_0.pdf,
Paxton,2022,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/pages/5.9.2022_ate_official_results.pdf,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/5.9.2022_ate_official_results.pdf
Paxton,2023,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/news/unofficial_results_11.7.2023.pdf,
Paxton,2024,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/events/post_election_tabulation_11.8.2024.pdf,
Plainville,2022,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/alerts/unofficial_election_results_4-4-2022.pdf,
Princeton,2023,https://www.town.princeton.ma.us/sites/g/files/vyhlif4891/f/uploads/2023-nov-7-unofficial_results.pdf,
Rockland,2021,https://www.rockland-ma.gov/DocumentCenter/View/957,
Sherborn,2022,https://www.sherbornma.org/sites/g/files/vyhlif1201/f/pages/official_results_nov_8_2022.pdf,https://www.sherbornma.org/sites/g/files/vyhlif1201/f/uploads/official_results_may_10_2022_ate_0.pdf
Southborough,2022,https://www.southboroughma.gov/DocumentCenter/View/173/2022-Annual-Town-Election-Results-PDF,https://www.southboroughtown.com/DocumentCenter/View/173/2022-Annual-Town-Election-Results-PDF
Swampscott,2021,https://www.swampscottma.gov/sites/g/files/vyhlif1296/f/news/october_19_2021_unofficial_election_results_0.pdf,https://swampscottma.gov/DocumentCenter/View/2295/2021-4-27-Town-Election-results
Tisbury,2022,https://www.tisburyma.gov/sites/g/files/vyhlif1321/f/uploads/annual_town_elections_2022.pdf,
Wales,2022,https://www.townofwales.net/sites/g/files/vyhlif1371/f/uploads/local_election_results_2022.pdf,
Walpole,2021,https://www.walpole-ma.gov/sites/g/files/vyhlif12086/f/uploads/special_election_official_results_11.2.2021_0.pdf,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/news/special_election_official_results_11.2.2021_0.pdf
Wareham,2022,https://www.wareham.ma.us/sites/g/files/vyhlif5146/f/news/election_results_for_may_3_2022_for_report.pdf,
West Tisbury,2026,https://westtisbury-ma.gov/District Vote 6-2-2026- West Tisbury.pdf,https://westtisbury-ma.gov/about_west_tisbury/District Vote 6-2-2026- West Tisbury.pdf
Westminster,2026,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/open_seats_for_upcoming_04-28-2026_annual_town_election.pdf,
Westport,2022,https://www.westport-ma.com/sites/g/files/vyhlif7356/f/news/official_election_results_nov_8_2022.pdf,
Whately,2022,https://www.whately.org/sites/g/files/vyhlif5211/f/uploads/2022.06.14_-_excel_election_results_1.pdf,https://www.whately.org/sites/g/files/vyhlif5211/f/uploads/official_election_results_-_06.14.2022.pdf
Yarmouth,2022,http://www.yarmouth.ma.us/DocumentCenter/View/16015/Yarmouth-Annual-Town-Election---May-17-2022---Official-Results001,
