municipality,year,url,alt_url
Petersham,2026,https://news.google.com/rss/articles/CBMirAFBVV95cUxQdVBRRFRQU051X3pDWjRHLWlaRWE3ODFKaHRRODlrQms0Y3dvZVRFVENVN1JfOGtjTjJWWGRFY01PSGwzUndCQ1VDLTNWT0ZlUVliclJ5N0w0bjVhaWJBWUY3YmVlZVlqazVzOFU1TjJjRnFGbDdHZHFjWV8ySWQwMWNmQXdPRjl2cDhrWU9idFQwSnFUOGhFN1o2XzVLREx0ZlFwcUJOSnc4cTNq?oc=5,
Plainfield,2022,https://news.google.com/rss/articles/CBMizAFBVV95cUxQNS02VGFYQ3ZQTmt1SHJjaTdHaF9UcHE2dElyWldOZGVGcFRfMC00TjRWQkFXYy1BV3A5eDFKaUh6Vnkybm9YSElLX3hDRGRXeWxXbVlLTzl4Z1JYb09mTktZNnAwR2x1SW4wSF9TVW83T2JVTlJVLU84bGE5dzVXRjQ3MkJYX05DVEgtM3lHTWNXZVEtMWdrRVlMZEFvcjh4S1JQZC10NWRfcFZ3aE1vdlVOU1VpQnFfYUVmcGZQYldIQng2RjhzSXRqWFg?oc=5,
Plainfield,2026,https://news.google.com/rss/articles/CBMiakFVX3lxTE9BSE0wR21oQkhsbHBKTDdaV1Z2NFI0UmE5S0NfUGtQZmoySG1OUVBLYmEwTWR2SEowbWFOS1lNMF9ySlRXUjlPeldGRTRBWkxUTW9xQmg4cl8tWjNrUld6TWFpd256WVpfaUE?oc=5,
Plainfield,2026,https://news.google.com/rss/articles/CBMikAFBVV95cUxNdlpRanhDcVpzaU5RUmpobExXTlU3SnRIZzRScjVIU0x5eS1renAybUtuLWlRSTRESWY1ZExRLVJWaktBSFJ3NmNzaWhybDc3TFNtSi0zX3hrREhFWDVPV0xHejJocVBtREZaMF9TcXpGZE1VTHpyZ1VJRzZ2T2xQNDk5V3lmQVNiajdDUkJ0dDU?oc=5,
Plympton,2024,https://news.google.com/rss/articles/CBMiekFVX3lxTE5QRWlDeVc1MVJYRDhLXzU5azJjYl8zeE8zV0FUMlhQVXBDVWVySU9jR2JJcFkwS0dZcmx1NVJPUEEyTVMtTFFrTkc1LVVKdVJ3Sm1UVXI1cVNEZE5nbVNWcEZhbzVnY0NzeDhrUlRGUUtsZHNnUlphQTFn?oc=5,
Plympton,2024,https://news.google.com/rss/articles/CBMigAFBVV95cUxQMjJkZG1zeHRsbkxjLWgxRmpUdF9kRTVwLXdxMGFIU2N5RjR1VzN1UzFURjQzNXJuSmlyZWdLUXk1cFo1cTVYeWl5dmhLYlBFVV9vbXpnYkk3aGlNU25hc0xxT0hhZVhSRHdaOEdaa0pfSkNWRVZwck9qSVFlWFZiRQ?oc=5,
Provincetown,2026,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOUUxHelhBcmN1YllsUlJSdmo2RFRYNlA2REx2VFl3SnNtNkdzSkxLVXlwR0pMdHhDSE90V3JFbzFYazVYbm5rR2Zwa19kdHJkdVZTLVNLVVBmZ3I5Y1h3X0ZCOFducmNuTmtyeUZITHZiNnVQdk0tUy1UbV96OHZxMFRpc0UxUi1QVlh3OUk1THVaZmwxdjFJTGMwTGwwNHZwa3NWLTRrUG52bkdIeXhYTEZSbE5BSGFzV2xaUG1iNWJZeXplQmxtTlFMRFB1SEljbHF4REdYWS1rSjQ?oc=5,
Provincetown,2026,https://news.google.com/rss/articles/CBMi8wFBVV95cUxNYzZJdUxtaGZEYTU1cDVhT2lOOTQzX3BZaEJPc3VKUldtTG5TYjByWHR1ZTVZUnRrRld4WHJRckxkeWQ4Rlhpck0xQVJQaUpyR2N5UEVRYmJIb2x2TEJ1VmVwUlk2QW1NUzMyNzdGVW1RRE5jbHV2S3R4U1ZDakFzN2drVEl0REx6QThFM25JNktWVUtiNl9Nek9QeXpteGJQRFl3OGdYUlJPVzlqemZwNE9IQlJTaXhHSjR3d2VPOXIwOXZleFZENDR0OFBBdnpkWlp4ZURRUDVJMS0yMzhmeDZHdF9sM0hCS0hzVU9za2xpX0E?oc=5,
Richmond,2022,https://news.google.com/rss/articles/CBMihgJBVV95cUxQbGdyeTRkUW9ta2FxeXVSS1I3czVPVml2NlF3X0tLd1lmWlhsdmlVM1JjVFZMWERmNWZURlNRT1pPSDlGNEFOWHFfVnRDYnRCMExEclhDZmZRQy1hbkRpdjc3X29KUFlfSkhYWERUNW1MVDhSWGxQQmhrY29tdkk0emVkSVVUSzE5alZrbGxYWGt4VHVYQ3UwbDkwbzNtalJxWERQdUZMTVRJMkNiTDZjMTZ1NlNXR0hIZkd6ZDRXdUZxWDBQT0dxYTViVUpUS01WQWhOeHE0T09LdHA1eldoWndfc1Z4ZFpoVkdpZHl1THl6YnpSQ3ZNS3U2ejNRZEFsclhyNWp3?oc=5,
Richmond,2022,https://news.google.com/rss/articles/CBMilwJBVV95cUxNdkJWM2pXSFZUQ3Z1dEZXUWpsUFhocnNkd3R5ek5BckI3c3NKcVlZRy02bDhqRnlmV3VYVFhkOWZLdUNneG5IRzVIbjJTRmkzRHp4eDJpUDhSWHRfZnkteExWdVc2ZFhqdVJRSmhhdzhjQ3h2NUI4SldBZ3UtWnRpc3F0aFBpZW1sTUhBcDBaSGhTd2l3VEwwVGFqb3Z6SHBPN1ZuSjVxa3p5M01acjZNc3d3Mnp5NzVfTjNBTmNsUERraU43eFJFcVhDdExuVF9jeUx5WUtRdHZmR0xkRUl1cDJoVkRjSHpkbEZkbldQVXFLb3Znb095Y1ozcUFmWV9CYmU5cGlDSGhZYjFWajJ1UTN0STJ0SEE?oc=5,
Richmond,2023,https://news.google.com/rss/articles/CBMilAFBVV95cUxQYTNsMzNkVWJWYjRoRnpIV3ZsMUR6UEpBVGJkX0k1U1Z4eUR4WEJQNDlxMHBNYl9BTnp3U0laOWllWFJraHRDWWhrRTdDLXJYUjJmc0ZWbkxNODFweUp4VGFlRm96RUpDY2ZLTThkWnJNUnpqd1BTS2ZiQzJfZDgyajY1czh2cTZBdGJkRUlXajRzZDM4?oc=5,
Richmond,2024,https://news.google.com/rss/articles/CBMilAFBVV95cUxQYTNsMzNkVWJWYjRoRnpIV3ZsMUR6UEpBVGJkX0k1U1Z4eUR4WEJQNDlxMHBNYl9BTnp3U0laOWllWFJraHRDWWhrRTdDLXJYUjJmc0ZWbkxNODFweUp4VGFlRm96RUpDY2ZLTThkWnJNUnpqd1BTS2ZiQzJfZDgyajY1czh2cTZBdGJkRUlXajRzZDM4?oc=5,
Richmond,2026,https://news.google.com/rss/articles/CBMilAFBVV95cUxObmxXQ1NScHlHZHo0UjA3N3ROZnlQZWh3SloxaDhqQU5VSmRmZjhkVlpzU0NWd3YzWnZJa2xkM2RKRFhlUDR3RGNobnM5LXJ0aUJGN0VmNDJKSTI0MDBjcnlZUWdwZjU1S0tDSVdLOF9TSHlDNzBaOXZsWEJfWEF0R05GVmcwN2M1S3FVTC0yQ0RZODVY?oc=5,
Richmond,2026,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQT1E4RWlBTkc4cUtkWlVadkg5MjMydWNPVTJkSnVfUG9Da090UmJ0U1U1amo0S1NETl9wMGlHV3R1TFRjQncyZWlIZHlOekNuRGo3MFFpakprcWx1YjZZNUh2YnpvX2pvRm9NN2V4YkNrdHRhQ2x1YVA2QVJjNkszWTJucDNmS3liMGNVWXlDal9DNGlyQjFJYWtiNTlnRWg1XzBQTUV6LS1iR2RkZUJTT1l4NkVhVUtxbDBqUVhtRzVFeFFTS1I3Sg?oc=5,
Rochester,2026,https://news.google.com/rss/articles/CBMiowFBVV95cUxOREs1blFKN3d5QmNHV1NZalZkVDhCS3pEaTVFX3VhUGdpX1RtTFpOQ2xPdno4QjBHa0hTcmYwcFZSaWFpbzhkVG1ZMTJMUFg1NEY5eGFZTFlkdklkSGQxNXZhTzNKcF85R2xEYTlhNW0wV3BEX1dySTViTkJqVUROeUNLZG9hWkhZXzdoTmk2bEF2MEtnbndLd2RpWUVxSmdjWVdv?oc=5,
Royalston,2026,https://news.google.com/rss/articles/CBMirAFBVV95cUxQdVBRRFRQU051X3pDWjRHLWlaRWE3ODFKaHRRODlrQms0Y3dvZVRFVENVN1JfOGtjTjJWWGRFY01PSGwzUndCQ1VDLTNWT0ZlUVliclJ5N0w0bjVhaWJBWUY3YmVlZVlqazVzOFU1TjJjRnFGbDdHZHFjWV8ySWQwMWNmQXdPRjl2cDhrWU9idFQwSnFUOGhFN1o2XzVLREx0ZlFwcUJOSnc4cTNq?oc=5,
Rutland,2022,https://news.google.com/rss/articles/CBMijgFBVV95cUxQQndXSTg0NzYyektMV2tmVkdScFdjWHJ2WkJIa0QtSGhnZGRFWG5wUWM5VVQ1MmFUZTI3T0F4TlNwWks0aU12dWNUOXNZY29Gcmx3Mk5wYTBwdTJCbVpoUy1malBMa2t4NEhrdlNQM2pjZi1SMnI2bGQwNDhwUnVFQ29BaV9WZFBCOWJ6eUNB?oc=5,
Rutland,2022,https://news.google.com/rss/articles/CBMikwFBVV95cUxOSXFaQmRuT2VKTEdvbXl6SVNubjVfcmhjUERKaE9QSUFpQWxBV1FfemNsdmhBUUxWZjRIUWU3TFdMY0hDX0lmMXJDZG1EdTFQQWh1LTd3TDFTUGtVYVJHdm1RZU1laEdsTnhUdlZHYlNTdG9YSzRXX0U4UG9XWXZ6ZTZLc0U5cGNIT0RpMGJDejdDX28?oc=5,
Shelburne,2026,https://news.google.com/rss/articles/CBMigAJBVV95cUxQeDlMcE9ZY2ZZeEctWERQNDh6dTFxR2tXZVZHemxzVU53M0x3NFh5aERCdElBRUtOZ21YQW9HcFJnZ1NRZXo2UTV6Ym9OUWczMi1UZXB2SlVjQ3QzdEoyMFE0MTN1ZjNYa1JWa3Y4NlNpek14bFJxaHB0MjRWcjRvMlZMR2pxZ05tZ3V1UVZUbVNGbHFEc3VnZnFmYWdrckV4UVBJM2pVeXJLcXpTb2tWMm5sNDNQMUpPQkFlQWhIaHozOUpjNThLeFRzaHN5a2xsajhiV3BQWGNkZmZTQ0hhaFdvSGpRZ1RSTjJSQ3FnTzhtWnQzQ1VDU2dDdGtEd3NI?oc=5,
Shelburne,2026,https://news.google.com/rss/articles/CBMivwFBVV95cUxOS2I4NXd4TmM3b0NGZ1FYYlFWdW9HN3V1UE11OHBBeTFON3JTSGhuZHd6eXhVSEppbzVuOGZVeldVXzgwV2VKQnNkSEVZWnlablBIc2V4U3l2NTRDN2FiVjEtcFY4WTRzcXdUNkc2QXY1aGE5d29aYXRuNlJVS3c3M1U0aFVzTWFwaVI2SV9Ma3Zfd3M1bm1fbVQtUURIcHpCUm0weHMxSXZncTJqYkJlbm1TTEszWjROMml3UUtzdw?oc=5,
