municipality,year,url,alt_url
Shelburne,2022,https://townofshelburnema.gov/files/2022FY_Official_Certified_ATM_Votes-Corrected.docx,
Sherborn,2024,https://sherbornma.org/DocumentCenter/View/2725/Community-Survey-Results-August-14-2024,
Sherborn,2024,https://sherbornma.org/DocumentCenter/View/2529/Brush-Hill-Tabulation-of-Proposed-Buildings---June-5-2024,
Spencer,2023,https://spencerma.gov/DocumentCenter/View/1194/May-9th-2023-ATE-Election-Results,
Spencer,2023,https://spencerma.gov/DocumentCenter/View/1202/September-12th-2023-Pine-Grove-Election-Results,
Sunderland,2022,https://www.townofsunderland.us/DocumentCenter/View/373,
Sunderland,2024,https://www.townofsunderland.us/DocumentCenter/View/369,
Sunderland,2024,https://www.townofsunderland.us/DocumentCenter/View/367,
Sutton,2024,https://www.suttonma.gov/DocumentCenter/View/597/2024-Housing-Discussions---Survey-Results,
Sutton,2024,https://www.suttonma.gov/DocumentCenter/View/126/Abutters-List-Form-2024-0,
Swampscott,2021,https://swampscottma.gov/DocumentCenter/View/2295/2021-4-27-Town-Election-results,
Swampscott,2021,https://swampscottma.gov/DocumentCenter/View/2296/2021-10-19-Special-Town-Election-results,
Taunton,2021,https://taunton-ma.gov/DocumentCenter/View/254/City-Election---November-2-2021-Official-Results-PDF,
Taunton,2021,https://taunton-ma.gov/DocumentCenter/View/255/City-Preliminary---September-21-2021-Official-Results-PDF,
Truro,2024,https://truro-ma.gov/DocumentCenter/View/874/2024-Official-Annual-Town-Election-Results-PDF,
Truro,2024,https://truro-ma.gov/DocumentCenter/View/1918/BOND-COUNSEL-ITEM-II_1-CERTIFIED-ARTICLE-13-ATM-2024,
Wales,2022,https://townofwales.net/DocumentCenter/View/3535/05-25-2022-Election-Results,
Wales,2024,https://townofwales.net/DocumentCenter/View/3543/09-03-2024-Election-Results,
Wales,2024,https://townofwales.net/DocumentCenter/View/3539/05-22-2024-Election-Results,
Walpole,2026,https://walpole-ma.gov/DocumentCenter/View/3125/2026-11,
Ware,2024,https://wareelections.com/results/Ware-ESR-(Official-and-Complete)-November-2024.pdf,
Ware,2024,https://wareelections.com/results/Ware-ESR-(Official-and-Complete)-December-2024.pdf,
Wareham,2021,https://wareham.ma.us/DocumentCenter/View/2837/2021-May-Election-Results-PDF,
Wareham,2023,https://wareham.ma.us/DocumentCenter/View/2838/2023-May-Election-Results-PDF,
Weston,2026,https://weston.org/DocumentCenter/View/41800,
Weston,2026,https://www.westonma.gov/DocumentCenter/View/41800,
West Tisbury,2026,https://westtisbury-ma.gov/District Vote 6-2-2026- West Tisbury.pdf,
Yarmouth,2022,https://www.yarmouth.ma.us/DocumentCenter/View/16754,
Yarmouth,2022,https://www.yarmouth.ma.us/DocumentCenter/View/16791,
