municipality,year,url,alt_url
Hopkinton,2026,https://news.google.com/rss/articles/CBMifEFVX3lxTFBmekdNU2NXWEZoc2oyVF81N1FtS1cyRmpXSnZfNVpia0tRU256SVQzREZSemRVM2g5dXlad19ZS2I5aUR0QTZSNWRoZ2Faa1lzdmhWUUJORGd5a3NZZU9ncHIxNk9BeWJXUWc2NHN4YjA2NGRDRjYybFRlVlY?oc=5,
Hopkinton,2026,https://news.google.com/rss/articles/CBMiogFBVV95cUxOTU56aFhZbHhKWkFiMS1iN3NaN2ExZTdHRjNyVWtiZ2RacWpsaFU1Wjk3ZW4xYjZRcmx3U0lzcFFOSjVsNFhjaDVIYVpkVXczRFc3aF9ONG5WTmktSjMxYUthWDBId2ZKOEViZ2w3WDkwNHhmV2JKTFU4WWQ5TElad3owdGpielptR0kxWWVEX2c2MGJTa1I3LXVjSS1HY2NVclE?oc=5,
Lee,2023,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQVEszMXlDTzA4bjFZTWNKbG5kbTljQUp4cTFmaDVqSjE0U3VEeDZkSVJXSjlQQWxBeEVvaFBOUkpIN1kwQjd4bG9ManMzaWxxRXo3NDhxaTR6S0dLNlBoY051NllPOHhGb01oLUdUUGtXb2NNdklRZFJPQVcxTm1fcDBXRGZldXFvMzByeDVnTGwtNGxOUjVEZWRCRHhYS0ZwRlZhRjE0ZE4?oc=5,
Lee,2023,https://news.google.com/rss/articles/CBMixwFBVV95cUxPU1NkVkkyTnNLWnh3WmtydHZBTTY5eGdrQWw0aEZpMVNyLVVjTEhkR3paNkpsTFFzN2loTUFRSW5DZ2dHTzVCNE1MOWZJUDNXczh6TGlrRkVOZXNZN2p5ckQ4dDhTYnFmeTJoREpqcTdWeks4TjJ0SGxZX2YxcDJsTFdTTFNZUGZjWVFuZVBZbVB4QWFjbjl6VmppN1RvMzJJZ1lpVW9XZm5IZDJEczhsMklWR0dNOUs2TzgtX3dxZkozWGlwSS1N?oc=5,
Leyden,2021,https://news.google.com/rss/articles/CBMibkFVX3lxTFBMS3RlVFRmWHpBcUdDQkpDNzBfblFNRjk2UlNlQVRRZG5QdnZDaVdORm41ZlYyV3dsdDR3ZmVKdGswMmJvenludWZfdjZqX2Z0dmZOUWw2bWxPSVZtLXhqYW9KQ2NqcDB3dkpWbll3?oc=5,
Lincoln,2026,https://news.google.com/rss/articles/CBMihwFBVV95cUxPVTBtX0xCa1hvay1Wa1V3b09hMTlJOXpZR3I5SUtHRzVqOXJkZHM1MjdqSWhUdWpqR1FSZzZTU3djUkxjcWpyUHVNOEN1dUpCZndqX3NTNGxJeWdHMm5vNmRuMG9fLWJrU1VFOFZJbkVHal9vNlhTdHQydXpoN2tmcGpuelEzdVk?oc=5,
Ludlow,2022,https://news.google.com/rss/articles/CBMinwFBVV95cUxQaVdPcU1YOHpCYW1WSkJHaU9yQS1HVlpXTWNSRWg2ZFp1akkwcXE0Ykpodl9wTFpIdGRQUGFCX3BpamdsLUptbURFZ3Z4QWhPeWtOLWZBNDF4TURuN3Y4d01JclVPRE84elFDT2NONk9vb2J5SXFrYnlvYXBwUDFXQzllWU5RNnZkUnJuVWJnVFhJME9QWEFKQVItTjRsSm_SAaQBQVVfeXFMTmF6OEdRdTlpcm1CMms4dnY4VndqM05jdm9vcjNWcWVaRHFDRkZFSzB6SlotbTBQdFdPbVhFdGl2TDExVDBlSEdwbG0xdWxZVG56ZzVBcmx0OHpLcEhXNXVlNXFVWVRwY3QtZkRqbXFMbjRfSGx5M0xBM29ROW5taGdXZW1vRGEybkhzaUF5U0w0d2lYX0lSVjdVTGRidGxINkIyYkw?oc=5,
Marshfield,2026,https://news.google.com/rss/articles/CBMigAFBVV95cUxPaGg0ZGFIZWQ1d28tQzRwSU4wMzFNbVhIX1F2djlPWldvRC1lb1VXbS1PLUMyN2RCd2VSOUw2QUVYUW9TTU45VFZaNXNKaGtFdElrdkRVdDNjcjFfWHU3ckFVRDBQOTdIaVFfbUstRldUN0k5cC0yRENsdmJSTDZJUg?oc=5,
Marshfield,2026,https://news.google.com/rss/articles/CBMidEFVX3lxTE1PLTU1MEhiSVRHU2s1X2J0Vmt0cDdYc19wemo3S3dqNDlmdUpMMl82SDJRS1FMSHZ0MnRVci1tZEtpWDZ1a0xiRDhqdU1oVVo0bHBhdlptcllxSmdpcVkyT0F3dmNzdHZHWWhibklCemp1aFdy?oc=5,
Mashpee,2024,https://news.google.com/rss/articles/CBMizAFBVV95cUxPQWFTQVdRQU8yaFBiZHBMRlZDWXJOOEEtYnVkWWx6REJNcjhWLWZrc0h5UGI2by1mWTlPdmRkTXdVSXVWNUREbFV3UEJFZjN3NzF4OWpaZHFIekxQUjV3bzJZNFdqXzZqQmlodHZQWm5FWGFoYmNxd1o0dldLcDc3U2hNQl93TWpNTXd3YUo3LTRMOHBFM2FvVHhBV3R0NVZMU1M5WldwUXVWdE1fclpoOWhoc1JsLTVNWEN6UERyeW8yNnN6UjIyT1VtMTg?oc=5,
Mashpee,2024,https://news.google.com/rss/articles/CBMi8gFBVV95cUxOSktCekVsY3pyT1YyaHE5Ym1OU0RkekJaNlMwNFlRRlBEd0hNdmZrRzlSWmhBZmhVWHB3cnk2WmUwdkJuLTRuNmdTQUdzS0l5bEtwdG1uZkFycFFjQVFXUjFpcTJJNVNDbzQ3aER1Mmc1MUpXVF9CT0FCZ0E3LVRQdHdvV0JfcGpOWFpPWWVreExTTHh0djVERlZzY3RuSThSTGR2dlVEYkpoWVVhODl2SUZBOXNSVVZTR3BVLXcyTjR3bW1YWE0zR1JqT1dYczJNdEFLam4tQVFOWkxibUJ2NnF6T25DSUt5enMxZHNQOUxzZw?oc=5,
Mattapoisett,2026,https://news.google.com/rss/articles/CBMivgFBVV95cUxOdDlkNk5ldElzaDVkY0puNXpVYVNSV3NON2hCQjBpb0h3ODU3LUhiNmIybFhac0ZCOHFaeUpZWUN2LVZDb2JlYU1OeWVaamdEU2FTUjczbUZ1U2ZvODJvdkUzaEd3ZFhsbWdVLVpnM19VODlQT3hUMC1pWldqQlpJTFVDLXpTMHNaODR6OGVIVkdRWV9od2RWR0VjUXFlQVRtY0F6VkNhVGNZOXZWYTlZbXh6QVU2NVMtVGJQemFR?oc=5,
Mattapoisett,2026,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQNE5ZcDh1aUltN1JOYy1Fbk5IVl9aN3FQWVVNWktzekZhMHA1UHRFN0FkaXFmX0d3engxVGNzb2NOTGo4UHFWTW5TNWw3dkJ3VUdZUGt5TlByRWljcWFOUlhTdGwxa01YdVk3YlFGeWl2aDZSMDducmV1TnRRV3FOLWllNW4yeHp3U25nUlNJMGV4T1djY0w3VS1yUExPVHVxMlRhNW1JUnM?oc=5,
