municipality,year,url,kind,pool,item_uuid
Granville,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/9dd367e7-44af-4dc9-82f6-40ce0ef0b2c8/content,atr_dspace,dspace,79f343dd-744a-46ec-948a-a77c41dc4fe0
Granville,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/a4a85af5-afcc-4e9a-a74c-f508a46d860c/content,atr_dspace,dspace,896089db-e888-4471-beee-34115d18078d
Granville,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/868ebc33-a458-413e-abf4-e7b4df1453e6/content,atr_dspace,dspace,c1b48e27-3354-41c6-ab75-06007940b2b6
Granville,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/357b66b0-045c-4173-b521-4c0d30954568/content,atr_dspace,dspace,9d5692cd-0029-47ed-9a30-3d48880a19ca
Granville,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/a9ecaf6a-de4d-43f8-ba21-e4a3d09d8b90/content,atr_dspace,dspace,9b1ea1dd-6a88-49a4-9a84-70e593e64739
Granville,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/68249635-54cf-4399-b52e-85cfde37abf5/content,atr_dspace,dspace,b0e872fd-19b5-4d7c-a065-0cf3ad5c244d
Granville,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/8b612a32-a6cb-492d-9faa-318a0726f40b/content,atr_dspace,dspace,e18b0b9c-4634-4d8a-bddc-8ea63b7a8940
Granville,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/735d74d4-4f14-4398-b441-75a0c068e2d0/content,atr_dspace,dspace,f63a7ca8-f336-44a9-b07c-2756c7943817
Great Barrington,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/5d99298c-899f-4700-bcb4-dfcbc27fc0d3/content,atr_dspace,dspace,5ed17172-bf4d-47e3-8216-eeced2cac071
Great Barrington,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/b13628a2-3419-4928-b2ef-df2b9da963aa/content,atr_dspace,dspace,65a2ee01-cf42-41cc-b659-ee93d6b5f3e4
Great Barrington,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/b62d7f14-4795-4abc-9e31-7fe06a38e73e/content,atr_dspace,dspace,ee79261a-aec3-4a37-b5a0-d3a237b52e3d
Groveland,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/900f14ff-b91b-4de9-b9e5-2fec5bc2800d/content,atr_dspace,dspace,0e668299-c50e-4524-96f6-e8faf2fe03b3
