municipality,year,url,alt_url
EBrookNews,2023,https://web.archive.org/cdx/search/cdx?url=eastbrookfieldma.us%2Ftown-clerk%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.eastbrookfieldma.us%2Ftown-clerk%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
EBrookNews2,2024,https://web.archive.org/cdx/search/cdx?url=eastbrookfieldma.us%2Fhome%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.eastbrookfieldma.us%2Fnode&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
NBrookNews,2026,https://web.archive.org/cdx/search/cdx?url=northbrookfield.net%2Ftown-clerk%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.northbrookfield.net%2Fhome%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
MillvilleNews,2026,https://web.archive.org/cdx/search/cdx?url=millvillema.org%2Ftown-clerk&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.millvillema.org%2Fhome%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
MonsonNews,2021,https://web.archive.org/cdx/search/cdx?url=monson-ma.gov%2Ftown-clerk&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.monson-ma.gov%2Fhome%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
WarrenNews,2022,https://web.archive.org/cdx/search/cdx?url=warren-ma.gov%2Ftown-clerk&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.warren-ma.gov%2Fhome%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
MiddlefieldNews,2021,https://web.archive.org/cdx/search/cdx?url=middlefield-ma.gov%2Ftown-clerk&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.middlefield-ma.gov%2Fhome%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
OakhamNews,2023,https://web.archive.org/cdx/search/cdx?url=oakham-ma.gov%2Fclerks-office&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.oakham-ma.gov%2Fhome%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
SavoyNews,2021,https://web.archive.org/cdx/search/cdx?url=savoy-ma.gov%2Ftown-clerk&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.savoy-ma.gov%2Fhome%2Fnews&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
WBrookNews,2022,https://web.archive.org/cdx/search/cdx?url=wbrookfield.com%2Fvertical&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200,https://web.archive.org/cdx/search/cdx?url=www.wbrookfield.com%2FPages&matchType=prefix&output=json&limit=3000&collapse=urlkey&filter=statuscode:200
