municipality,year,url,alt_url
MonsonCDX,2021,https://web.archive.org/cdx/search/cdx?url=monson-ma.gov%2Fhome%2Fnews&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,https://web.archive.org/cdx/search/cdx?url=www.monson-ma.gov%2Fhome%2Fnews&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix
SavoyCDX,2021,https://web.archive.org/cdx/search/cdx?url=savoy-ma.gov%2Fsites%2Fg%2Ffiles%2Fvyhlif6856%2Ff%2Fuploads&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,https://web.archive.org/cdx/search/cdx?url=www.savoy-ma.gov%2Fsites%2Fg%2Ffiles&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix
RussellCDX,2023,https://web.archive.org/cdx/search/cdx?url=russell-ma.gov%2Fhome%2Fnews&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,https://web.archive.org/cdx/search/cdx?url=www.russell-ma.gov%2Fhome%2Fnews&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix
EBrookCDX,2026,https://web.archive.org/cdx/search/cdx?url=eastbrookfieldma.us%2Fsites%2Fg%2Ffiles%2Fvyhlif541%2Ff%2Fnews&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,https://web.archive.org/cdx/search/cdx?url=www.eastbrookfieldma.us%2Ftown-clerk%2Fnews&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix
NBraintreeCDX,2021,https://web.archive.org/cdx/search/cdx?url=newbraintreema.us%2Fvertical%2Fsites&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,
HubbardstonCDX,2021,https://web.archive.org/cdx/search/cdx?url=hubbardstonma.us%2Fsites%2Fg%2Ffiles%2Fvyhlif3276%2Ff&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,
MiddlefieldCDX,2021,https://web.archive.org/cdx/search/cdx?url=middlefield-ma.gov%2FDocumentCenter&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,https://web.archive.org/cdx/search/cdx?url=middlefieldma.net&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix
MerrimacCDX,2022,https://web.archive.org/cdx/search/cdx?url=townofmerrimac.com%2FDocumentCenter&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,
GosnoldCDX,2021,https://web.archive.org/cdx/search/cdx?url=gosnold-ma.gov%2FDocumentCenter&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,
WestBrookCDX,2022,https://web.archive.org/cdx/search/cdx?url=wbrookfield.com&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,https://web.archive.org/cdx/search/cdx?url=westbrookfieldma.gov&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix
HampdenCDX,2022,https://web.archive.org/cdx/search/cdx?url=hampdenma.gov%2Fsites%2Fg%2Ffiles%2Fvyhlif656%2Ff&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,
HancockCDX,2022,https://web.archive.org/cdx/search/cdx?url=town.hancock.ma.us%2Ffiles%2F2019%2F07&output=json&limit=800&collapse=urlkey&filter=statuscode:200&matchType=prefix,
Monson,2021,https://web.archive.org/web/2021id_/http://www.monson-ma.gov/home/news/official-annual-town-election-results,https://web.archive.org/web/2022id_/https://www.monson-ma.gov/home/news/official-annual-town-election-results
EastBrookfield,2026,https://web.archive.org/web/20260601id_/https://www.eastbrookfieldma.us/sites/g/files/vyhlif541/f/news/results_for_webpage_0.jpg,https://web.archive.org/web/2026id_/https://www.eastbrookfieldma.us/sites/g/files/vyhlif541/f/news/results_for_webpage_0.jpg
Savoy,2021,https://web.archive.org/web/2022id_/https://www.savoy-ma.gov/sites/g/files/vyhlif6856/f/uploads/2021_annual_town_report.pdf,
Savoy,2022,https://web.archive.org/web/2023id_/https://www.savoy-ma.gov/sites/g/files/vyhlif6856/f/uploads/2022_annual_town_report.pdf,
