municipality,year,url,alt_url
Monson2021_JRG1,2021,https://web.archive.org/web/20220216164652id_/http://www.turley.com/journalregister/jr_archives/JRG061021.pdf,
Monson2021_JRG2,2021,https://web.archive.org/web/20220216164546id_/http://www.turley.com/journalregister/jr_archives/JRG061721.pdf,
Monson2021_JRG3,2021,https://web.archive.org/web/20220216164621id_/http://www.turley.com/journalregister/jr_archives/JRG062421.pdf,
Monson2021_JRG4,2021,https://web.archive.org/web/20220216164728id_/http://www.turley.com/journalregister/jr_archives/JRG070121.pdf,
