municipality,year,url,alt_url
Haverhill,2023,https://www.haverhillma.gov/media/tlanlp5r/official-results-june-2023-election.pdf,https://media-001-us.cdn.govstack.com/haverhillma-003-us/media/tlanlp5r/official-results-june-2023-election.pdf
Hawley,2024,https://townofhawley.com/wp-content/uploads/2024/11/election-results.pdf,
Hingham,2023,https://hingham-ma.gov/DocumentCenter/View/18323/2023-Town-Election-Results,
Holbrook,2022,https://www.holbrookma.gov/sites/g/files/vyhlif3261/f/pages/2022_11.8_election_results.pdf,
Holbrook,2026,https://www.holbrookma.gov/DocumentCenter/View/1678/2026-44-Annual-Town-Election-Results,
Holland,2021,https://town.holland.ma.us/sites/g/files/vyhlif3266/f/uploads/2021_election_results.pdf,
Holland,2024,https://town.holland.ma.us/sites/g/files/vyhlif3266/f/news/official_town_election_results_6-11-2024.pdf,
Holyoke,2021,https://storage.googleapis.com/5paisa-prod-storage/files/investor_relations/2021-05/exintimation-as-result-of-postal-ballot.pdf,https://storage.googleapis.com/5paisa-prod-storage/files/investor_relations/2021-05/postal-ballot-result-as-per-sebi-%28lodr%29-regulation-2015.pdf
Ipswich,2024,https://ipswichma.gov/DocumentCenter/View/16516/2024-01-23-Special-District-Election-Draft-Results,https://ipswichma.gov/DocumentCenter/View/16799/2024-05-21-Town-Election-Results---DRAFT
Leominster,2021,https://leominster-ma.gov/DocumentCenter/View/1162/11-02-2021-Municipal-Election-Official-Results-PDF,
Lincoln,2021,https://lincolntown.org/DocumentCenter/View/65260/Official-Annual-Town-Election-Results-2021,
Mansfield,2026,https://mansfieldma.com/ImageRepository/Document?documentID=1002,
Marshfield,2024,https://cms3.revize.com/revize/allenparkmi/Documents/Departments/Clerk/Election%20Information/Election%20Results/Nov%205th%202024%20Unofficial%20Results.pdf,https://cms3.revize.com/revize/alpenami/document_center/Transparency/Canvass_of_early_votes_August_2024_Election_072924.pdf
Marshfield,2026,https://cms3.revize.com/revize/allentx/Unofficial%20Election%20Results%202026.pdf?t=202605022343340&t=202605022343340,
Medfield,2021,https://www.town.medfield.net/DocumentCenter/View/5085/2021-Town-Election---Official-Results,https://town.medfield.net/DocumentCenter/View/5081
Medford,2021,https://resources.finalsite.net/images/t_file_download/v1726082345/princetonisdnet/ith3zv7xdhgbxrxdjntd/Raising-Digitally-Responsible-Youth-A-Texas-Parent-Guide-2021.pdf,
Merrimac,2026,https://townofmerrimac.com/wp-content/uploads/2026/01/Unofficial-Results-Town-Election-5.5.2025-2.pdf,
Methuen,2023,https://cityofmethuen.net/DocumentCenter/View/2254/Municipal-Election-Official-Results---November-7-2023,https://cityofmethuen.net/ImageRepository/Document?documentID=520
Millis,2022,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/may_2022_town_election_results.pdf,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/unofficial_election_results_nov._8_2022.pdf
Millis,2023,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/town_election_results_for_may_8_2023.pdf,
Monterey,2024,https://www.montereyma.gov/sites/g/files/vyhlif3496/f/uploads/monterey_ma_november_5_2024_state_and_federal_election_results_001.pdf,
Mount Washington,2022,https://mountwashington-ma.gov/download/town_clerk/election_results/2022-5-10-Election-Results.pdf,
Mount Washington,2024,https://mountwashington-ma.gov/download/404/election-results/13033/2024-05-14-town-election-results.pdf?preview=1,
Natick,2026,https://www.natickma.gov/DocumentCenter/View/21814/Election-Results-3-31-2026,
Needham,2023,https://www.needhamma.gov/DocumentCenter/View/43092/2023-Annual-Town-Election-Official-Tally-Sheet,https://www.needhamma.gov/DocumentCenter/View/43092/2023-Annual-Town-Election-Official-Tally-Sheet?bidId=
New Marlborough,2026,https://newmarlboroughma.gov/DocumentCenter/View/3441,
Northfield,2022,https://www.northfieldma.gov/sites/g/files/vyhlif991/f/uploads/annual_town_election_may_3_2022_results_0.pdf,
Norwood,2026,https://www.norwoodma.gov/departments/town_clerk_and_accountant/voting_and_elections/Clerk/April 6 2026 ATE OFFICIAL RESULTS.pdf?t=202604131525170,
Otis,2024,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Caucus-Results-2024.pdf,https://www.townofotisma.com/Documents/Boards%20Commissions/Elections%20Board%20of%20Registrars/Caucus-Results-2024.pdf?t=202509251301510
Paxton,2021,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/2021_caucus_results.pdf,
Paxton,2022,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/2022_caucus_results.pdf,
Paxton,2023,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/events/2023_caucus_results.pdf,https://www.townofpaxton.net/sites/g/files/vyhlif4846/f/uploads/2023_caucus_results.pdf
Paxton,2024,http://www.townofpaxton.net/sites/g/files/vyhlif4846/f/events/post_election_tabulation_11.8.2024.pdf,
Plainville,2022,https://www.plainville.ma.us/sites/g/files/vyhlif4871/f/alerts/unofficial_election_results_4-4-2022.pdf,
Rockland,2021,https://www.rockland-ma.gov/DocumentCenter/View/957,
Rockland,2024,https://rockland-ma.gov/DocumentCenter/View/3869/FINAL-September-3-2024-Election-Results,
Rowe,2024,https://www.rowe-ma.gov/files/2024-05-18_Local_Election_Results.pdf,https://rowe-ma.gov/files/2024-05-18_Local_Election_Results.pdf
Sandisfield,2021,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/uploads/annual_caucus_results_2021.pdf,
Sandisfield,2024,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/annual_town_election_results_2024.05.20.pdf,
Shelburne,2021,https://townofshelburnema.gov/files/2021FY_OFFICIAL_CERTIFIED_ATM_Votes.docx,https://townofshelburne.com/files/2021FY_OFFICIAL_CERTIFIED_ATM_Votes.docx
Shelburne,2022,https://townofshelburnema.gov/files/2022FY_Official_Certified_ATM_Votes-Corrected.docx,https://townofshelburne.com/files/2022FY_Official_Certified_ATM_Votes-Corrected.docx
Sherborn,2024,https://www.sherbornma.org/DocumentCenter/View/3009,
Shutesbury,2023,https://shutesbury.org/sites/default/files/2023%20candy%20poll%20result%20and%20voter%20list.pdf,
Southborough,2022,https://www.southboroughma.gov/DocumentCenter/View/173/2022-Annual-Town-Election-Results-PDF,https://www.southboroughtown.com/DocumentCenter/View/173/2022-Annual-Town-Election-Results-PDF
Spencer,2023,https://spencerma.gov/DocumentCenter/View/1194/May-9th-2023-ATE-Election-Results,https://spencerma.gov/DocumentCenter/View/1202/September-12th-2023-Pine-Grove-Election-Results
Springfield,2023,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/9-12-2023_Official_Precinct_Results.pdf,
Stoughton,2022,https://www.stoughton.org/DocumentCenter/View/500/February-1-2022---Local-Election---Final-Results-PDF,https://stoughton.org/ImageRepository/Document?documentID=209
Stoughton,2023,https://stoughton.org/ImageRepository/Document?documentID=238,https://www.stoughton.org/DocumentCenter/View/4126
Stoughton,2024,https://stoughton.org/ImageRepository/Document?documentID=285,
Sunderland,2022,https://www.townofsunderland.us/sites/g/files/vyhlif3891/f/pages/2022_annual_town_caucus_for_elected_positions_0.pdf,https://www.townofsunderland.us/DocumentCenter/View/373
Sunderland,2024,https://www.townofsunderland.us/DocumentCenter/View/369,https://www.townofsunderland.us/DocumentCenter/View/367
Swampscott,2021,https://www.swampscottma.gov/sites/g/files/vyhlif1296/f/news/october_19_2021_unofficial_election_results_0.pdf,https://swampscottma.gov/DocumentCenter/View/2295/2021-4-27-Town-Election-results
Taunton,2021,https://taunton-ma.gov/DocumentCenter/View/254/City-Election---November-2-2021-Official-Results-PDF,
Truro,2024,https://truro-ma.gov/DocumentCenter/View/874/2024-Official-Annual-Town-Election-Results-PDF,
Tyngsborough,2022,https://tyngsboroughma.gov/ImageRepository/Document?documentID=184,https://tyngsboroughma.gov/DocumentCenter/View/746
Tyngsborough,2023,https://tyngsboroughma.gov/ImageRepository/Document?documentID=185,
Wales,2022,https://www.townofwales.net/sites/g/files/vyhlif1371/f/uploads/local_election_results_2022.pdf,https://townofwales.net/DocumentCenter/View/3535/05-25-2022-Election-Results
Wales,2024,https://townofwales.net/DocumentCenter/View/3543/09-03-2024-Election-Results,https://townofwales.net/DocumentCenter/View/3539/05-22-2024-Election-Results
Walpole,2021,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/uploads/2021_annual_town_election_unofficial_results-.pdf,
Ware,2024,https://cms1files.revize.com/benzienew/Feb%2027%202024%20Statement%20of%20Votes%20Casts.pdf,https://cms1files.revize.com/benzienew/Feb%2027%202024%20Statement%20of%20Votes%20Casts.pdf?t=202403041208150&t=202403041208150
Wareham,2021,https://www.wareham.gov/DocumentCenter/View/2837/2021-May-Election-Results-PDF,https://www.wareham.ma.us/sites/g/files/vyhlif12101/f/uploads/election_results_for_may_4_2021_for_report.pdf
Wareham,2022,https://www.wareham.ma.us/sites/g/files/vyhlif5146/f/news/election_results_for_may_3_2022_for_report.pdf,
Wareham,2023,https://wareham.ma.us/DocumentCenter/View/2838/2023-May-Election-Results-PDF,https://wareham.gov/DocumentCenter/View/2838/2023-May-Election-Results-PDF
Warren,2024,https://www.warrenct.gov/sites/g/files/vyhlif3991/f/uploads/11.05.2024_election_results.pdf,
Wendell,2026,https://storage.googleapis.com/proudcity/wendellma/2026/02/66c00fb0-environmentally-preferable-purchasing-policy-wendell.pdf,
West Newbury,2023,https://www.wnewbury.org/sites/g/files/vyhlif1436/f/uploads/official_town_election_results_2023.pdf,https://www.wnewbury.org/DocumentCenter/View/6478/May-1-2023---Local-Election-Results
Westhampton,2021,https://www.westhampton-ma.com/sites/g/files/vyhlif5191/f/uploads/elections_results_march_13_2021.pdf,
Westport,2022,https://www.westport-ma.com/sites/g/files/vyhlif7356/f/news/official_election_results_nov_8_2022.pdf,
Whately,2022,https://www.whately.org/sites/g/files/vyhlif5211/f/uploads/2022.06.14_-_excel_election_results_1.pdf,https://www.whately.org/sites/g/files/vyhlif5211/f/uploads/official_election_results_-_06.14.2022.pdf
Williamsburg,2024,https://www.burgy.org/sites/g/files/vyhlif1451/f/uploads/end_of_night_tally_03_05_2024.pdf,
Winchester,2026,https://winchester.us/ImageRepository/Document?documentID=1008,
Yarmouth,2022,http://www.yarmouth.ma.us/DocumentCenter/View/16015/Yarmouth-Annual-Town-Election---May-17-2022---Official-Results001,https://www.yarmouth.ma.us/DocumentCenter/View/16754
